id_entidad,denominacion,sigla,objetivo_entidad,url_sitio_web,mecanismos_atencion,proyectos_simplificacion,mae,titulo_tramite,objetivo_tramite,marco_legal,duracion_meses,duracion_dias,duracion_horas,duracion_minutos,palabras_clave,url_tramite_en_linea,url_informacion_tramite,url_aplicacion_movil,ciudadania_digital,empresa_digital,plataforma_pago,firma_digital,procedimientos,observacion_tramite,valoracion,apostilla,tramite_en_linea,tipo_acceso,concepto_costo,monto_costo,moneda_costo,cuenta_deposito_costo,descripcion_pago,forma_pago_costo,descripcion_categoria,segundo.hora_ini,continuo,primero.hora_fin,primero.hora_ini,segundo.hora_fin
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial, para personas naturales extranjeras.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial extranjero,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliada formulario pi debe debe imprimirse ejemplares adjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas internacionales b comprobante pagopagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,t,f,PUBLICO,Pago a Gaceta oficial de Bolivia,255,BS,1-293633 (Banco Union),Pago por publicacion,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial,ara personas jurídicas privadas bolivianas.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas nacionales b comprobante pagopagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,f,f,PUBLICO,Solicitud de registro de signo distintivo (lema comercial),750,BS,1-4668220 (Banco Union),Registro de tramites Signos Distintivos,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial,ara personas jurídicas privadas bolivianas.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas nacionales b comprobante pagopagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,f,f,PUBLICO,Pago a Gaceta oficial de Bolivia,255,BS,1-293633 (Banco Union),Pago por publicacion,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial, para personas jurídicas públicas bolivianas.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas nacionales b comprobante pago pagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,f,f,PUBLICO,Solicitud de registro de signo distintivo (Lema comercial),750,BS,1-4668220 (Banco Union),Registro de tramites Signos Distintivos,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial, para personas jurídicas públicas bolivianas.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas nacionales b comprobante pago pagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,f,f,PUBLICO,Pago a Gaceta oficial de Bolivia,255,BS,1-293633 (Banco Union),Pago por publicacion,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial, para personas jurídicas extranjeras.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos extranjero,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas internacionales b comprobante pagopagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,t,f,PUBLICO,Solicitud de registro de signo distintivo (lema comercial),1500,BS,1-4668220 (Banco Union),Registro de tramites Signos Distintivos,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Registro de lema comercial, para personas jurídicas extranjeras.",derecho uso exclusivo lema comercial adquiere registro misma respectiva oficina nacional competente,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro complemento marca lema comercial signos distintivos extranjero,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresadjuntar anexos formulario pi ejemplar impreso anverso reversoel formulario pi minimamente debe tener siguiente contenido indicacion solicita registro marca datos identificacion solicitante marca reproduccion marca tratandose marcas denominativas grafia forma color especiales marcas figurativas mixtas tridimensionales color señalar codigo pantone cada color marcas grafia figurativos tridimensionales deben tamaño x formato jpg indicacion expresa productos servicios pretende amparar conforme clasificador niza pagar tasa establecidas marcas internacionales b comprobante pagopagar tasa publicacion gaceta oficial bolivia b comprobante pago fotocopia,vigencia lema comercial sujeta vigencia signo principal,Desconocido,t,f,PUBLICO,Pago a Gaceta oficial de Bolivia,255,BS,1-293633 (Banco Union),Pago por publicacion,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,Declarcaion de Proteccion de Indicacion Geografica Denominación de Origen,denominacion origen indicacion geografica quemenciona reproduce nombre cualquier lugar pais region localidad identificar calidad caracteristicas determinadas producto,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro declaracion geografica proteccion indicacion geografica propiedad intelectual,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,pago correspondiente segun arancel realizarse banco union solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionesel formulario pi minimamente debe tener siguiente contenido reseña calidades reputacion u caracteristicas esenciales productos zona geografica delimitada produccion demoninacion origen datos generales solicitantes legitimo interespagar tasa establecidas declaracion denominacion origen b comprobante pago,declaracion denominacion origen duracion años renovable manera indefinida plazos años,Desconocido,f,f,PUBLICO,Declaración de una Denominación de Origen,500,BS,1-4668220 (Banco Union),Registro de tramites Signos Distintivos,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,Declarcaion de Proteccion de Indicacion Geografica Denominación de Origen,denominacion origen indicacion geografica quemenciona reproduce nombre cualquier lugar pais region localidad identificar calidad caracteristicas determinadas producto,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). -"", ""Convenio de París (Protección de la Propiedad Industrial). -"", ""Reglamento de Procedimiento Interno Propiedad Industrial. -"", ""Ley N° 2341 de Procedimiento Administrativo. -"", ""Decreto Supremo 27113 (Reglamento a la Ley de Procedimiento Administrativo). -"", ""Jurisprudencia del Tribunal Andino de la CAN. -"", ""Arreglo de Niza de 1957 sobre clasificacion de productos y servicios (Clasificador de Niza.""]",0,200.0,Desconocido,Desconocido,registro declaracion geografica proteccion indicacion geografica propiedad intelectual,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,pago correspondiente segun arancel realizarse banco union solicitud registro marca debe presentarse folder amarillo documentacion debe debidamente foliadael formulario pi debe debe imprimirse ejemplaresen caso subsanar observacion plazo dia accion desestimaraen caso cumplir requisitos subsanar observaciones plazo legal emite proveido admision debera ser conocimiento demandado responda plazo legal u oponga excepcionesel formulario pi minimamente debe tener siguiente contenido reseña calidades reputacion u caracteristicas esenciales productos zona geografica delimitada produccion demoninacion origen datos generales solicitantes legitimo interespagar tasa establecidas declaracion denominacion origen b comprobante pago,declaracion denominacion origen duracion años renovable manera indefinida plazos años,Desconocido,f,f,PUBLICO,Pago a Gaceta oficial de Bolivia,255,BS,1-293633 (Banco Union),Pago por publicacion,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Demanda de oposición, para personas naturales bolivianas.",proceso contencioso solicitud registro signo distintivo causales absolutas relativas invocadas tercero considera derecho afectado,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). - ."", ""Convenio de París (Protección de la Propiedad Industrial). - ."", ""Reglamento de Procedimiento Interno Propiedad Industrial.""]",6,0.0,0.0,0.0,demanda oposicion observacion propiedad intelectural,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realizar pagos correspondientes banco union presentar demanda oposicion oficinas senapi caso ser admitida corre traslado parte solicitanteen caso ser observada solicita subsane defectos subsanables presentada defectos subsanablessenapi emite respuesta demanda oposicion auto resolucion resolucion administrativa primera instanciasenapi notificara resolucion administrativa partes proceso,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Pago por notificación,50,BS,1-4668220 (Banco Union),Tasa de notificación,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Demanda de oposición, para personas naturales extranjeras.",proceso contencioso solicitud registro signo distintivo causales absolutas relativas invocadas tercero considera derecho afectado,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). - ."", ""Convenio de París (Protección de la Propiedad Industrial). - ."", ""Reglamento de Procedimiento Interno Propiedad Industrial.""]",6,Desconocido,0.0,Desconocido,demanda oposicon signos distintivos observacion propiedad intelectual patentes diseño industrial modelo utilidad,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realizar pagos correspondientes banco unionpresentar demanda oposicion oficinas senapien caso ser admitida corre traslado parte solicitanteen caso ser observada solicita subsane defectos subsanables presentada defectos subsanablessenapi emite respuesta demanda oposicion auto resolucion resolucion administrativa primera instanciasenapi notificara resolucion administrativa partes proceso,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Pago de tasa de Oposición,500,BS,1-4668220 (Banco Union),"Tasa de oposición a solicitudes de marcas, patentes, diseño industrial, modelo de utilidad (internacional)",Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Demanda de oposición, para personas naturales extranjeras.",proceso contencioso solicitud registro signo distintivo causales absolutas relativas invocadas tercero considera derecho afectado,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). - ."", ""Convenio de París (Protección de la Propiedad Industrial). - ."", ""Reglamento de Procedimiento Interno Propiedad Industrial.""]",6,Desconocido,0.0,Desconocido,demanda oposicon signos distintivos observacion propiedad intelectual patentes diseño industrial modelo utilidad,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realizar pagos correspondientes banco unionpresentar demanda oposicion oficinas senapien caso ser admitida corre traslado parte solicitanteen caso ser observada solicita subsane defectos subsanables presentada defectos subsanablessenapi emite respuesta demanda oposicion auto resolucion resolucion administrativa primera instanciasenapi notificara resolucion administrativa partes proceso,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Pago por notificación,50,BS,1-4668220 (Banco Union),Tasa de notificación,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Demanda de oposición, para personas jurídicas privadas bolivianas.",proceso contencioso solicitud registro signo distintivo causales absolutas relativas invocadas tercero considera derecho afectado,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). - ."", ""Convenio de París (Protección de la Propiedad Industrial). - ."", ""Reglamento de Procedimiento Interno Propiedad Industrial.""]",6,0.0,0.0,0.0,demanda oposicion observacion signos distintivos patentes modelos utilidad diseños industriales propiedad intelectual,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realizar pagos correspondientes banco unionpresentar demanda oposicion oficinas senapien caso ser admitida corre traslado parte solicitanteen caso ser observada solicita subsane defectos subsanables presentada defectos subsanablessenapi emite respuesta demanda oposicion auto resolucion resolucion administrativa primera instanciaenapi notificara resolucion administrativa partes proceso,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Pago por notificación,50,BS,1-4668220 (Banco Union),Tasa de notificación,Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
76,Servicio Nacional de Propiedad Intelectual,SENAPI,administrar registrar proteger manera eficaz eficiente transparente regimen propiedad intelectual componentes manera oportuna,http://senapi.gob.bo,correo electronico senapisoportegmailcom telefono,ingreso recepcion canje depositos vez plataforma reduccion tiempos etapas examen forma fondo publicacion registro entrega solicitude control plazos mediante sistema seguimiento,Dr. Carlos Alberto Soruco Arroyo,"Demanda de oposición, para personas jurídicas públicas bolivianas.",proceso contencioso solicitud registro signo distintivo causales absolutas relativas invocadas tercero considera derecho afectado,"[""Decisión de la CAN N° 486 (Régimen Común sobre Propiedad Industrial). - ."", ""Convenio de París (Protección de la Propiedad Industrial). - ."", ""Reglamento de Procedimiento Interno Propiedad Industrial.""]",6,0.0,0.0,0.0,demanda oposicion observacion signos distintivos patentes modelos utilidad diseños industriales propiedad intelectual,http://sipiweb.senapi.gob.bo,http://www.senapi.gob.bo/Formularios.asp?lang=ES,www.migracion.gob.bo,f,f,f,f,realizar pagos correspondientes banco unionpresentar demanda oposicion oficinas senapien caso ser admitida corre traslado parte solicitanteen caso ser observada solicita subsane defectos subsanables presentada defectos subsanablessenapi emite respuesta demanda oposicion auto resolucion resolucion administrativa primera instanciasenapi notificara resolucion administrativa partes proceso,tramite duracion dia digemig dia administraciones departamentales digemig administraciones departamentales santa cruz cochabamba horario atencion continuo administraciones departamentales horario discontinuo,Desconocido,f,f,PUBLICO,Pago de tasa de Oposición,250,BS,1-4668220 (Banco Union),"Tasa de oposición a solicitudes de marcas, patentes, diseño industrial, modelo de utilidad (nacional)",Depósito en cuenta,Económico-Productivo,06:30 PM,False,04:30 PM,12:30 PM,10:30 PM
